"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"150759",8,1000,0.000549438,8,128,64,4,33,0,7,4734624,12582912,2097152,8192,11907136,7599290,2782348,0,0,393216,65536,4678588,212480724,1024,98.816464,2.545028,0.71121,85.24913,14.217445,28.725644,14.217445,14.217445,91.969094,0,92.693237,100,2.813666,1453.507812,55.474205,0,0,1.3125,1,0,0,516096,65536,529649,1696006,262153,0,0,91.983304,14.217933,413321,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381638,35651584,0,152827904,6293504,18350080,136840704,0,0,1.96093,0,4.025413
"71270",4,650,0.000310015,8,128,64,4,33,0,7,2517230,6291456,1048576,8192,6238272,4096715,1418246,0,0,196608,32768,2471788,111966830,1024,97.952392,2.530034,0.70778,80.295375,13.391281,26.837017,13.391281,13.391281,86.624848,0,92.693237,100,2.811876,761.507812,55.917083,0,0,1.3125,1,0,0,258048,32768,262677,848326,131073,0,0,86.671232,13.391383,315025,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5514961,17825792,0,77330432,4196352,11010048,73926144,0,0,1.844143,0,4.235714
"122367",8,660,0.000550781,8,128,64,4,33,0,7,4688098,12582912,2097152,8192,11907136,7599271,2782141,0,0,393216,65536,4648776,211438382,1024,99.161238,2.561349,0.710793,80.475527,13.421326,27.108934,13.421326,13.421326,86.819201,0,92.693237,100,2.831617,1453.507812,55.828739,0,0,1.3125,1,0,0,516096,65536,529489,1696202,262149,0,0,86.842649,13.421582,413329,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381412,35651584,0,152827904,6293504,18350080,136840704,0,0,1.980391,0,4.074151
"77753",4,740,0.000309631,8,128,64,4,33,0,7,2509594,6291456,1048576,8192,6238272,4096749,1418282,0,0,196608,32768,2468581,111901150,1024,98.314309,2.52839,0.707762,80.298954,13.391878,26.840665,13.391878,13.391878,86.628708,0,92.693237,100,2.810092,761.507812,55.881463,0,0,1.3125,1,0,0,258048,32768,262701,848518,131081,0,0,86.694711,13.392797,315027,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5515031,17825792,0,77330432,4196352,11010048,73926144,0,0,1.849755,0,4.235948
"123556",8,680,0.000550398,8,128,64,4,33,0,7,4720336,12582912,2097152,8192,11907136,7599374,2782338,0,0,393216,65536,4679421,212406710,1024,98.961006,2.549003,0.71068,85.208968,14.210747,28.661805,14.210747,14.210747,91.925766,0,92.693237,100,2.818075,1453.507812,55.561245,0,0,1.3125,1,0,0,516096,65536,528721,1696008,262145,0,0,91.940078,14.210801,413322,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381712,35651584,0,152827904,6293504,18350080,136840704,0,0,1.966866,0,4.030049
"22738",2,680,0.000173471,8,128,64,4,33,0,7,1408922,3145728,524288,8192,3403840,2343270,735409,0,0,98304,16384,1367978,61488218,1024,97.093948,2.488227,0.700848,71.983383,12.005046,24.011009,12.005046,12.005046,77.657644,0,92.693237,100,2.788121,415.507812,56.263313,0,0,1.3125,1,0,0,129024,16384,131077,424162,65545,0,0,77.699043,12.006695,265854,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,3,1,3078679,8912896,0,39581696,3147776,7340032,42468864,0,0,1.647406,0,4.499388
"66894",4,580,0.000309502,8,128,64,4,33,0,7,2501832,6291456,1048576,8192,6238272,4097328,1418141,0,0,196608,32768,2456573,111352288,1024,98.285656,2.536974,0.707537,75.812646,12.643673,25.341075,12.643673,12.643673,81.788757,0,92.693237,100,2.819753,761.507812,56.075631,0,0,1.3125,1,0,0,258048,32768,262701,847946,131073,0,0,81.795895,12.643769,315015,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5515469,17825792,0,77330432,4196352,11010048,73926144,0,0,1.855494,0,4.264934
"134332",8,820,0.000551069,8,128,64,4,33,0,7,4718424,12582912,2097152,8192,11907136,7599848,2782385,0,0,393216,65536,4672651,212565178,1024,99.06437,2.547375,0.710919,85.206024,14.210255,28.630675,14.210255,14.210255,91.92259,0,92.693237,100,2.816397,1453.507812,55.52855,0,0,1.3125,1,0,0,516096,65536,528165,1696198,262149,0,0,91.9472,14.210526,413320,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10382233,35651584,0,152827904,6293504,18350080,136840704,0,0,1.967663,0,4.027511
"43250",2,930,0.000172735,8,128,64,4,33,0,7,1400372,3145728,524288,8192,3403840,2344153,735625,0,0,98304,16384,1363538,61214384,1024,97.600209,2.490434,0.70151,67.900001,11.324039,22.662766,11.324039,11.324039,73.252379,0,92.693237,100,2.791555,415.507812,56.333308,0,0,1.3125,1,0,0,129024,16384,131157,424008,65537,0,0,73.26482,11.324212,265867,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3079778,8912896,0,39581696,3147776,7340032,42468864,0,0,1.657464,0,4.512165
"41258",2,910,0.000173343,8,128,64,4,33,0,7,1405808,3145728,524288,8192,3403840,2344270,735588,0,0,98304,16384,1367027,61335362,1024,97.286614,2.4888,0.701064,67.894097,11.323055,22.646973,11.323055,11.323055,73.246009,0,92.693237,100,2.789756,415.507812,56.297823,0,0,1.3125,1,0,0,129024,16384,131077,424008,65545,0,0,73.258449,11.32461,265864,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3079858,8912896,0,39581696,3147776,7340032,42468864,0,0,1.651055,0,4.529932
"121982",8,660,0.000583645,8,128,64,4,33,0,7,4702618,12582912,2097152,8192,11907136,7598869,2782210,0,0,393216,65536,4646057,211527942,1024,98.93387,2.559308,0.711127,80.45894,13.418559,27.082052,13.418559,13.418559,86.801306,0,92.693237,100,2.829305,1453.507812,55.782478,0,0,1.3125,1,0,0,516096,65536,529073,1696004,262149,0,0,86.814615,13.418815,413327,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381079,35651584,0,152827904,6293504,18350080,136840704,0,0,1.974276,0,4.076007
"38780",2,880,0.000173215,8,128,64,4,33,0,7,1400582,3145728,524288,8192,3403840,2343754,735417,0,0,98304,16384,1365501,61180586,1024,97.495256,2.492741,0.701685,67.891341,11.322595,22.659875,11.322595,11.322595,73.243037,0,92.693237,100,2.793545,415.507812,56.374382,0,0,1.3125,1,0,0,129024,16384,131157,424160,65541,0,0,73.281737,11.323459,265863,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3079171,8912896,0,39581696,3147776,7340032,42468864,0,0,1.657216,0,4.531472
"129926",8,770,0.000584701,8,128,64,4,33,0,7,4697956,12582912,2097152,8192,11907136,7599028,2781942,0,0,393216,65536,4662217,211395054,1024,98.894966,2.562856,0.710554,80.484653,13.422848,27.097671,13.422848,13.422848,86.829046,0,92.693237,100,2.833145,1453.507812,55.859213,0,0,1.3125,1,0,0,516096,65536,529209,1695814,262145,0,0,86.83263,13.422899,413325,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10380970,35651584,0,152827904,6293504,18350080,136840704,0,0,1.976235,0,4.081329
"103984",8,270,0.000585021,8,128,64,4,33,0,7,4691992,12582912,2097152,8192,11907136,7599194,2782088,0,0,393216,65536,4649271,211350900,1024,99.015514,2.562989,0.710296,80.477601,13.421672,27.068877,13.421672,13.421672,86.821438,0,92.693237,100,2.833391,1453.507812,55.863802,0,0,1.3125,1,0,0,516096,65536,528693,1696194,262153,0,0,86.844478,13.422132,413323,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381282,35651584,0,152827904,6293504,18350080,136840704,0,0,1.978747,0,4.075969
"111522",8,470,0.000549597,8,128,64,4,33,0,7,4718368,12582912,2097152,8192,11907136,7598916,2782164,0,0,393216,65536,4654749,211246880,1024,98.670854,2.557565,0.710557,80.480504,13.422156,27.120031,13.422156,13.422156,86.82457,0,92.693237,100,2.827367,1453.507812,55.744478,0,0,1.3125,1,0,0,516096,65536,529673,1696010,262149,0,0,86.83819,13.422412,413315,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381080,35651584,0,152827904,6293504,18350080,136840704,0,0,1.967686,0,4.070779
"31998",2,800,0.000172927,8,128,64,4,33,0,7,1410676,3145728,524288,8192,3403840,2343540,735411,0,0,98304,16384,1367982,61460032,1024,97.211053,2.48214,0.701992,72.002857,12.008294,24.032163,12.008294,12.008294,77.678652,0,92.693237,100,2.781499,415.507812,56.130623,0,0,1.3125,1,0,0,129024,16384,131157,424324,65537,0,0,77.749746,12.008477,265870,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,3,1,3078951,8912896,0,39581696,3147776,7340032,42468864,0,0,1.645358,0,4.48819
"113591",8,520,0.000585085,8,128,64,4,33,0,7,4694880,12582912,2097152,8192,11907136,7599332,2782101,0,0,393216,65536,4652406,211430156,1024,98.959569,2.562861,0.709994,80.476357,13.421464,27.09754,13.421464,13.421464,86.820095,0,92.693237,100,2.833285,1453.507812,55.861813,0,0,1.3125,1,0,0,516096,65536,529261,1695816,262149,0,0,86.823782,13.42172,413323,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381433,35651584,0,152827904,6293504,18350080,136840704,0,0,1.97753,0,4.075266
"40546",2,900,0.000173504,8,128,64,4,33,0,7,1407744,3145728,524288,8192,3403840,2343659,735482,0,0,98304,16384,1370010,61648774,1024,97.319541,2.484537,0.70177,71.995774,12.007113,24.029799,12.007113,12.007113,77.671011,0,92.693237,100,2.784376,415.507812,56.188294,0,0,1.3125,1,0,0,129024,16384,131157,424162,65541,0,0,77.712417,12.008029,265878,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,3,1,3079141,8912896,0,39581696,3147776,7340032,42468864,0,0,1.648785,0,4.498023
"48914",2,990,0.000172639,8,128,64,4,33,0,7,1402666,3145728,524288,8192,3403840,2342924,735454,0,0,98304,16384,1366784,61279436,1024,97.239614,2.495581,0.700543,67.865375,11.318265,22.651209,11.318265,11.318265,73.215024,0,92.693237,100,2.796173,415.507812,56.424077,0,0,1.3125,1,0,0,129024,16384,131157,424322,65541,0,0,73.281687,11.319128,265863,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3078378,8912896,0,39581696,3147776,7340032,42468864,0,0,1.654754,0,4.538448
"94325",4,940,0.000288575,8,128,64,4,33,0,7,2498056,6291456,1048576,8192,6238272,4096383,1418036,0,0,196608,32768,2456892,111321600,1024,98.300559,2.540424,0.707968,75.784437,12.638968,25.352475,12.638968,12.638968,81.758324,0,92.693237,100,2.823117,761.507812,56.14119,0,0,1.3125,1,0,0,258048,32768,262917,848328,131085,0,0,81.802295,12.640222,315024,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5514419,17825792,0,77330432,4196352,11010048,73926144,0,0,1.858298,0,4.26733
"41810",2,920,0.000172864,8,128,64,4,33,0,7,1404818,3145728,524288,8192,3403840,2343808,735506,0,0,98304,16384,1370615,61513340,1024,97.507933,2.484901,0.701337,71.996659,12.00726,24.030094,12.00726,12.00726,77.671966,0,92.693237,100,2.784928,415.507812,56.199696,0,0,1.3125,1,0,0,129024,16384,131157,424332,65537,0,0,77.74452,12.007444,265865,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,3,1,3079314,8912896,0,39581696,3147776,7340032,42468864,0,0,1.652219,0,4.488793
"127530",8,740,0.000585277,8,128,64,4,33,0,7,4723024,12582912,2097152,8192,11907136,7599139,2782449,0,0,393216,65536,4671377,212481442,1024,99.011121,2.546263,0.71145,85.216874,14.212065,28.644513,14.212065,14.212065,91.934295,0,92.693237,100,2.815043,1453.507812,55.500854,0,0,1.3125,1,0,0,516096,65536,528353,1696006,262149,0,0,91.948499,14.212336,413327,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381588,35651584,0,152827904,6293504,18350080,136840704,0,0,1.965746,0,4.027872
"111982",8,480,0.000549181,8,128,64,4,33,0,7,4720632,12582912,2097152,8192,11907136,7599282,2782303,0,0,393216,65536,4680257,212583922,1024,99.054957,2.546425,0.710012,85.206489,14.210333,28.686774,14.210333,14.210333,91.923091,0,92.693237,100,2.815191,1453.507812,55.504387,0,0,1.3125,1,0,0,516096,65536,529197,1695820,262145,0,0,91.927211,14.210387,413322,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381585,35651584,0,152827904,6293504,18350080,136840704,0,0,1.966742,0,4.030037
"14222",2,540,0.00017296,8,128,64,4,33,0,7,1401616,3145728,524288,8192,3403840,2343960,735403,0,0,98304,16384,1364079,61270850,1024,97.163132,2.499416,0.701199,67.883077,11.321217,22.643297,11.321217,11.321217,73.234121,0,92.693237,100,2.801156,415.507812,56.528875,0,0,1.3125,1,0,0,129024,16384,131077,424170,65545,0,0,73.274544,11.322772,265865,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3079363,8912896,0,39581696,3147776,7340032,42468864,0,0,1.655993,0,4.533174
"149837",8,990,0.000550366,8,128,64,4,33,0,7,4700218,12582912,2097152,8192,11907136,7599247,2781810,0,0,393216,65536,4655743,211351070,1024,98.899328,2.56151,0.71045,80.445123,13.416255,27.069418,13.416255,13.416255,86.7864,0,92.693237,100,2.831647,1453.507812,55.830336,0,0,1.3125,1,0,0,516096,65536,528917,1696010,262145,0,0,86.800014,13.416306,413318,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381057,35651584,0,152827904,6293504,18350080,136840704,0,0,1.975284,0,4.083575
"85612",4,840,0.000309631,8,128,64,4,33,0,7,2518754,6291456,1048576,8192,6238272,4096389,1418377,0,0,196608,32768,2468843,111931294,1024,98.183586,2.522549,0.708399,80.359012,13.401894,26.869329,13.401894,13.401894,86.693501,0,92.693237,100,2.803532,761.507812,55.74969,0,0,1.3125,1,0,0,258048,32768,262785,848324,131081,0,0,86.739717,13.402814,315011,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5514766,17825792,0,77330432,4196352,11010048,73926144,0,0,1.843028,0,4.22073
"105446",8,320,0.000584094,8,128,64,4,33,0,7,4720466,12582912,2097152,8192,11907136,7598768,2782288,0,0,393216,65536,4678206,212401466,1024,98.943515,2.549383,0.709874,85.232534,14.214677,28.647608,14.214677,14.214677,91.95119,0,92.693237,100,2.818344,1453.507812,55.566025,0,0,1.3125,1,0,0,516096,65536,528313,1695816,262153,0,0,91.955094,14.215165,413322,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381056,35651584,0,152827904,6293504,18350080,136840704,0,0,1.966811,0,4.03549
"107188",8,370,0.000543998,8,128,64,4,33,0,7,4706800,12582912,2097152,8192,11907136,7598486,2782151,0,0,393216,65536,4655703,211346868,1024,98.9144,2.557538,0.711618,80.494057,13.424416,27.133202,13.424416,13.424416,86.839191,0,92.693237,100,2.82724,1453.507812,55.741512,0,0,1.3125,1,0,0,516096,65536,529841,1696198,262153,0,0,86.862441,13.424877,413315,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10380637,35651584,0,152827904,6293504,18350080,136840704,0,0,1.972522,0,4.068537
"20613",2,650,0.000172831,8,128,64,4,33,0,7,1399796,3145728,524288,8192,3403840,2344231,735579,0,0,98304,16384,1362658,61248466,1024,97.399121,2.496602,0.701725,67.839822,11.314003,22.628869,11.314003,11.314003,73.187456,0,92.693237,100,2.79846,415.507812,56.473428,0,0,1.3125,1,0,0,129024,16384,131077,424170,65541,0,0,73.227853,11.314866,265865,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,2,1,3079810,8912896,0,39581696,3147776,7340032,42468864,0,0,1.658146,0,4.536504
"121690",8,650,0.000550109,8,128,64,4,33,0,7,4726474,12582912,2097152,8192,11907136,7599038,2782244,0,0,393216,65536,4669872,212591066,1024,98.890018,2.54752,0.710245,85.267286,14.220472,28.700082,14.220472,14.220472,91.988681,0,92.693237,100,2.816323,1453.507812,55.526624,0,0,1.3125,1,0,0,516096,65536,529065,1696200,262149,0,0,92.013417,14.220744,413322,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381282,35651584,0,152827904,6293504,18350080,136840704,0,0,1.964311,0,4.041783
"145154",8,950,0.000584253,8,128,64,4,33,0,7,4727288,12582912,2097152,8192,11907136,7599129,2782193,0,0,393216,65536,4677109,212394416,1024,98.938525,2.545832,0.708778,85.250682,14.217703,28.70252,14.217703,14.217703,91.970768,0,92.693237,100,2.814455,1453.507812,55.490058,0,0,1.3125,1,0,0,516096,65536,529213,1695818,262145,0,0,91.974782,14.217758,413313,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381322,35651584,0,152827904,6293504,18350080,136840704,0,0,1.963973,0,4.041682
"121808",8,650,0.000549822,8,128,64,4,33,0,7,4717774,12582912,2097152,8192,11907136,7599587,2782413,0,0,393216,65536,4672421,212464534,1024,99.038678,2.548387,0.710472,85.248044,14.217263,28.713998,14.217263,14.217263,91.967923,0,92.693237,100,2.817471,1453.507812,55.549361,0,0,1.3125,1,0,0,516096,65536,529441,1696002,262153,0,0,91.981915,14.217752,413312,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10382000,35651584,0,152827904,6293504,18350080,136840704,0,0,1.967934,0,4.025846
"44092",2,940,0.000172991,8,128,64,4,33,0,7,1411412,3145728,524288,8192,3403840,2344146,735470,0,0,98304,16384,1370080,61446476,1024,97.092699,2.483869,0.701347,71.955078,12.000326,24.030865,12.000326,12.000326,77.627106,0,92.693237,100,2.783966,415.507812,56.181871,0,0,1.3125,1,0,0,129024,16384,131237,424170,65541,0,0,77.669954,12.001241,265868,497792,145408,114688,8912896,4194304,0,0,0,0,0,1,3,1,3079616,8912896,0,39581696,3147776,7340032,42468864,0,0,1.6445,0,4.492147
"148637",8,980,0.000548862,8,128,64,4,33,0,7,4708550,12582912,2097152,8192,11907136,7599554,2782288,0,0,393216,65536,4653019,211879214,1024,99.052893,2.553013,0.711498,83.334785,13.898179,28.039867,13.898179,13.898179,89.903846,0,92.693237,100,2.822525,1453.507812,55.649347,0,0,1.3125,1,0,0,516096,65536,528881,1695820,262153,0,0,89.907875,13.898656,413315,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10381842,35651584,0,152827904,6293504,18350080,136840704,0,0,1.971789,0,4.051841
"89408",4,890,0.000310079,8,128,64,4,33,0,7,2503600,6291456,1048576,8192,6238272,4097076,1418273,0,0,196608,32768,2458411,111347412,1024,98.256111,2.535945,0.707694,75.785908,12.639213,25.331367,12.639213,12.639213,81.759911,0,92.693237,100,2.818614,761.507812,56.051662,0,0,1.3125,1,0,0,258048,32768,262693,848136,131073,0,0,81.785369,12.63931,314954,596096,290816,229376,17825792,8388608,0,0,0,0,0,1,3,1,5515349,17825792,0,77330432,4196352,11010048,73926144,0,0,1.854183,0,4.254506
"101390",8,150,0.000584766,8,128,64,4,33,0,7,4695816,12582912,2097152,8192,11907136,7598722,2782138,0,0,393216,65536,4641114,211286624,1024,98.949128,2.56262,0.711328,80.474006,13.421072,27.082823,13.421072,13.421072,86.81756,0,92.693237,100,2.832903,1453.507812,55.853488,0,0,1.3125,1,0,0,516096,65536,528989,1695810,262149,0,0,86.820939,13.421328,413327,792704,581632,458752,35651584,16777216,0,0,0,0,0,1,3,1,10380860,35651584,0,152827904,6293504,18350080,136840704,0,0,1.977136,0,4.081236
